Segment Histogram:
12594343 12594359 5.07
12594460 12594472 5.88
12594925 12594950 5.95
12595122 12595135 7.58
12595507 12595546 10.75
12596031 12596083 6.82
12596348 12596350 6.13
12597108 12597118 5.32
12600646 12600678 5.36
12601073 12601081 5.84
12601291 12601311 8.03
12602445 12602459 5.42
12603785 12603866 8.30
12604208 12604251 5.93
12604555 12604620 6.02
12605493 12605496 5.91
12606548 12606624 8.52
12607257 12607289 6.44
12607587 12607599 6.89
12607824 12607844 5.13
12607889 12607911 5.64
12608150 12608154 5.70
12610478 12610560 7.14
12610613 12610616 5.91
12610941 12610970 7.04
12611519 12611522 6.87
12613025 12613083 6.57
12615913 12615935 5.65
12616687 12616697 7.32
12617768 12617769 5.39
12618013 12618032 5.39
12618090 12618095 5.48
12619043 12619066 5.42
12619416 12619452 6.45
12620831 12620833 7.13
12622209 12622264 7.13
12625646 12625659 6.67
12626334 12626387 8.56
12626695 12626699 5.70
12627794 12627798 5.75
12629953 12629991 5.97
12632117 12632120 5.91
12632471 12632479 5.79
12633296 12633302 7.23
12633599 12633628 7.06
12633676 12633699 6.29
12635603 12635608 6.44
12639003 12639008 5.48
12639327 12639390 5.46
12640785 12640793 5.84
12641376 12641378 5.17
12641520 12641681 8.30
12643077 12643092 6.16
12643898 12643902 5.70
12644981 12644995 6.41
12651872 12651885 6.67
12652295 12652298 5.91
12653368 12653394 5.74
12653540 12653607 6.46
12655199 12655211 5.85
12656994 12657087 5.81
12657856 12657857 5.39
12660272 12660278 5.33
12660808 12660810 6.18
12662434 12662445 5.06
12663094 12663110 5.02
12665137 12665154 5.81
12665831 12665884 5.77
12667554 12667569 5.25
12668060 12668061 5.39
12668161 12668165 5.70
12668304 12668331 7.52
12669775 12669817 5.21
12673926 12673930 5.70
12675227 12675254 6.52
12675673 12675711 6.12
12675787 12675828 7.37
12675983 12676001 7.50
12677121 12677159 7.92
12678337 12678359 8.59
12680168 12680229 5.89
12683299 12683317 7.46
12683946 12683977 5.62
12684589 12684596 5.05
12685170 12685172 6.13
12690247 12690276 6.04
12690515 12690609 14.19
12691036 12691053 7.72
12692857 12692862 6.49
12693738 12693789 6.08
12697258 12697296 5.20
12697973 12698041 5.33
12698646 12698665 8.24
12700551 12700559 6.75
12701082 12701083 5.39
12701421 12701431 9.27
12701541 12701606 6.02
12702183 12702222 5.76
12703180 12703190 5.36
12703376 12703408 8.34
12704299 12704317 7.50
12704365 12704408 5.90
12704765 12704779 5.50
12705332 12705369 6.27
12705881 12705909 9.27
12706131 12706178 8.94
12709436 12709454 6.60
12709505 12709523 5.51
12712088 12712103 6.19
12713419 12713433 6.41
12714075 12714145 9.73
12714626 12714662 5.53
12716186 12716204 5.59
12716313 12716332 5.29
12716627 12716659 6.35
12718102 12718103 5.39
12719717 12719739 5.65
12720939 12720956 5.77
12721030 12721032 5.17
12721889 12721893 5.70
12722846 12722895 5.61
12724422 12724427 5.48
12724543 12724577 5.07
12725781 12725804 5.48
12730267 12730273 5.27
12730956 12730961 5.48
12731263 12731274 6.15
12731584 12731602 9.46
12732264 12732281 5.77
12732368 12732392 6.13
12736039 12736047 5.79
12736190 12736209 5.29
12737136 12737147 7.10
12740242 12740244 6.13
12740911 12740940 6.00
12741451 12741454 5.91
12741501 12741514 5.67
12743255 12743284 7.04
12743318 12743423 8.99
12747206 12747208 6.18
12748382 12748396 7.36
12754100 12754119 6.33
12757580 12757610 5.82
12758644 12758658 5.45
12759115 12759170 5.17
12759382 12759436 6.35
12759947 12759966 6.38
12762364 12762373 5.62
12764215 12764220 5.48
12764843 12764845 6.13
12767438 12767449 5.14
12768314 12768358 6.54
12768768 12768772 5.75
12769188 12769195 7.92
12769523 12769534 5.14
12769663 12769675 8.83
12770018 12770038 7.07
12772557 12772586 6.05
12773220 12773264 8.60
12773661 12773705 10.50
12774231 12774246 5.25
12775497 12775505 5.79
12776757 12776780 5.48
12778588 12778603 5.28
12778870 12778880 5.41
12781673 12781701 8.25
12783219 12783264 5.50
12784007 12784024 7.67
12786409 12786416 6.01
12786870 12786923 6.60
12787195 12787297 11.61
12788196 12788302 8.79
12789267 12789301 5.98
12790578 12790641 6.44
12792250 12792277 6.52
12792780 12792818 5.07
12793527 12793529 5.17
12797110 12797112 5.17
12797237 12797319 10.00
12797387 12797402 7.20
12798206 12798232 6.69
12798984 12799046 7.63
12799248 12799423 11.31
12799713 12799728 7.20
12799880 12799882 7.13
12801952 12801956 6.65
12802431 12802463 5.44
12804018 12804022 5.70
12806452 12806494 5.25
12808129 12808152 5.43
12809812 12809878 7.71
12810929 12810939 6.33
12811830 12811851 6.86
12812059 12812103 11.50
12812235 12812263 6.22
12812703 12812730 7.52
12813287 12813306 6.28
12813499 12813534 5.75
12814743 12814750 6.96
12815644 12815646 5.17
12816871 12816877 5.27
12816956 12816982 10.65
12818003 12818004 5.39
12818683 12818713 5.88
12819241 12819246 5.53
12819673 12819699 7.69
12821138 12821187 6.61
12821935 12821937 5.17
12823444 12823482 6.01
12824512 12824527 5.25
12825435 12825446 6.15
12826236 12826259 5.39
12826640 12826654 5.45
12826990 12827018 7.27
12828362 12828382 5.11
12828601 12828649 5.82
12828844 12828845 5.39
12830071 12830096 6.90
12830592 12830599 5.10
12830643 12830648 5.48
12830705 12830737 7.35
12830957 12830982 5.05
12831477 12831484 6.02
12832184 12832218 5.93
12833009 12833135 10.26
12833711 12833742 5.66
12835101 12835102 5.39
12836358 12836393 8.57
12836593 12836622 5.05
12841318 12841329 6.15
12841663 12841679 5.03
12842264 12842316 6.90
12842683 12842707 6.25
12842837 12842896 8.27
12842989 12842996 5.05
12843385 12843386 5.39
12843449 12843474 6.01
12843862 12843909 5.04
12844599 12844608 5.57
12846868 12846905 6.19
12848019 12848047 7.31
12848096 12848098 5.17
12848162 12848175 5.63
12848519 12848547 6.30
12848948 12848953 5.48
12849626 12849680 5.47
12851780 12851787 6.01
12854553 12854573 5.13
12854606 12854611 5.48
12855540 12855568 6.32
12855672 12855682 5.41
12855956 12855996 5.49
12856376 12856386 5.37
12856924 12856933 5.57
12858558 12858582 5.12
12858712 12858732 5.08
12859214 12859296 9.04
12859808 12859828 5.13
12860095 12860138 5.90
12860705 12860715 6.31
12861035 12861056 5.94
12861651 12861685 8.83
12861827 12861840 6.62
12861996 12862031 5.71
12863260 12863290 5.91
12863502 12863555 6.73
12864608 12864633 5.96
12865853 12865866 5.72
12866834 12866836 5.17
12867180 12867201 7.81
12867674 12867710 5.45
12869176 12869196 7.07
12871895 12871909 5.37
12873894 12873902 6.79
12875162 12875191 7.09
12875988 12876047 6.27
12877148 12877155 7.01
12880246 12880269 6.38
12880525 12880568 5.98
12883970 12884047 11.98
12884778 12884802 7.13
12885801 12885824 5.39
12886212 12886258 8.20
12886341 12886357 5.98
12886839 12886850 5.14
12887437 12887481 7.64
12889447 12889462 5.28
12891261 12891314 10.47
12891899 12891930 6.65
12892849 12892914 6.89
12894364 12894425 8.79
12894917 12894935 7.56
12895281 12895287 6.27
12895454 12895458 5.75
12895773 12895802 6.04
12896636 12896641 5.48
12897191 12897206 7.15
12898183 12898206 6.43
12899419 12899433 5.45
12899963 12899974 5.14
12901591 12901636 5.52
12903845 12903896 7.12
12903970 12903978 5.79
12906970 12906972 5.17
12907794 12907804 7.27
12909088 12909099 6.10
12909666 12909696 9.78
12911303 12911314 6.15
12912329 12912375 5.25
12912460 12912467 6.01
12912530 12912553 11.21
12914460 12914462 5.17
12915392 12915416 6.16
12916517 12916537 6.12
12917108 12917109 5.39
12917778 12917779 5.39
12918368 12918412 7.67
12919390 12919391 6.39
12919964 12919965 5.39
12920953 12920972 5.33
12921348 12921358 7.27
12921703 12921718 5.15
12924030 12924046 9.88
12925194 12925196 5.17
12927808 12927830 7.56
12929141 12929152 5.11
12929231 12929233 5.17
12929465 12929480 5.28
12930356 12930383 5.56
12930587 12930614 7.47
12933130 12933139 5.63
12935848 12935876 6.30
12936137 12936194 10.69
12936398 12936408 6.31
12940043 12940090 5.94
12940666 12940673 5.05
12941859 12941876 7.72
12944333 12944336 5.91
12945199 12945290 5.23
12945649 12945655 6.22
12946394 12946446 7.83
12947149 12947150 5.39
12948319 12948330 6.15
12948604 12948618 5.51
12949681 12949703 5.69
12949970 12949976 6.22
12950642 12950717 5.77
12951136 12951208 5.46
12951843 12951850 6.05
12952805 12952836 10.52
12953926 12953966 7.59
12956619 12956638 5.34
12956935 12956988 6.69
12959182 12959231 9.52
12961498 12961507 6.53
12962467 12962470 5.91
12962763 12962779 6.02
12962875 12962913 7.01
12963610 12963645 5.66
12964427 12964519 9.75
12964566 12964613 8.00
12967023 12967072 8.46
12967441 12967454 6.67
12967567 12967643 9.33
12968117 12968192 6.73
12969318 12969335 6.76
12969538 12969575 5.23
12969650 12969670 6.13
12971270 12971291 5.85
12971899 12971908 5.57
12974273 12974305 7.30
12974768 12974783 7.20
12974864 12974873 6.53
12975432 12975447 5.25
12977719 12977756 10.14
12979151 12979152 5.39
12979787 12979808 7.76
12980509 12980550 6.41
12980752 12980769 9.67
12981270 12981356 10.14
12981397 12981402 5.48
12985406 12985473 6.54
12987981 12988072 6.19
12988266 12988330 8.11
12988866 12988872 5.27
12989019 12989049 5.88
12989475 12989486 5.14
12989702 12989713 5.15
12991032 12991061 5.05
12993330 12993383 8.62
12993998 12994013 9.11
12996163 12996181 5.56
12998755 12998805 12.16
13000155 13000160 5.48
13000312 13000345 5.14
13000472 13000497 5.00
13002401 13002403 6.13
13004098 13004174 5.51
13004300 13004303 5.91
13006256 13006280 8.16
13006383 13006427 6.69
13007303 13007317 5.42
13007893 13007919 6.77
13008743 13008793 5.34
13009412 13009416 5.70
13009548 13009563 5.25
13010184 13010189 6.44
13010343 13010360 7.72
13010478 13010494 5.03
13011654 13011669 5.24
13012848 13012851 7.87
13013358 13013377 6.33
13014925 13014975 14.21
13015132 13015142 6.31
13017936 13017956 5.16
13018176 13018186 8.32
13019473 13019494 5.91
13019551 13019574 6.47
13020595 13020631 5.40
13021736 13021738 7.13
13022353 13022417 7.24
13022672 13022732 6.20
13022929 13022942 6.62
13024176 13024181 5.48
13024393 13024427 5.96
13026449 13026482 5.14
13028382 13028428 7.25
13030937 13030983 7.20
13032386 13032422 8.45
13032842 13032871 6.04
13033093 13033111 6.60
13034529 13034533 5.70
13035004 13035033 10.01
13035675 13035689 5.45
13038376 13038397 5.91
13040808 13040844 7.40
13043129 13043143 6.42
13044180 13044193 6.67
13044521 13044588 6.54
13045244 13045301 7.74
13045663 13045672 6.53
13046348 13046357 5.57
13046800 13046808 7.75
13047543 13047544 5.39
13048425 13048430 5.48
13048904 13048924 6.03
13050948 13051012 7.19
13051138 13051147 7.55
13052127 13052208 5.38
13054125 13054140 5.24
13054838 13054936 6.58
13054991 13054995 5.70
13055074 13055091 6.76
13055178 13055183 5.48
13055238 13055269 6.62
13057083 13057180 5.72
13057851 13057943 10.85
13058119 13058127 6.75
13059121 13059191 9.72
13060937 13060954 5.76
13061440 13061455 9.16
13062330 13062369 5.76
13064098 13064117 5.29
13064294 13064295 5.39
13064661 13064706 8.46
13066507 13066509 5.17
13067087 13067110 5.47
13067338 13067351 5.67
13067961 13067995 5.88
13068976 13068997 7.86
13069139 13069154 5.20
13069376 13069383 6.01
13070198 13070214 5.07
13070730 13070751 5.85
13073144 13073146 5.17
13074010 13074011 5.39
13074171 13074219 7.72
13074760 13074865 10.77
13074979 13074990 7.14
13075431 13075432 6.39
13076148 13076150 5.17
13077012 13077072 7.08
13079422 13079428 5.23
13080251 13080287 5.55
13080666 13080678 5.88
13081182 13081200 5.56
13081669 13081687 6.55
13082656 13082704 5.87
13084453 13084508 5.27
13085407 13085412 5.48
13086172 13086175 5.91
13086801 13086837 7.40
13087193 13087247 8.40
13090799 13090832 6.18
13091211 13091243 5.40
13091537 13091542 7.39
13092772 13092792 5.13
13094615 13094646 6.62
13095182 13095185 5.91
13096677 13096698 5.77
13097945 13097982 11.02
13098291 13098300 5.62
13099081 13099116 8.70
13100812 13100841 7.01
13101281 13101318 5.32
13102011 13102027 5.07
13102224 13102252 7.31
13103846 13103847 5.39
13106166 13106256 5.27
13107333 13107353 6.08
13108213 13108226 7.63
13108537 13108593 5.01
13109328 13109330 5.17
13109384 13109392 5.85
13112196 13112198 5.17
13113132 13113142 5.36
13113847 13113862 6.19
13115714 13115770 6.92
13116451 13116519 6.23
13116916 13116962 6.30
13117834 13117853 6.34
13118820 13118856 8.48
13119257 13119321 9.14
13119886 13119895 5.57
13120401 13120491 7.37
13121785 13121877 8.89
13122199 13122231 6.40
13123269 13123276 5.10
13123454 13123501 7.94
13125095 13125130 10.62
13125682 13125690 6.75
13128048 13128106 6.53
13128502 13128525 8.37
13129005 13129021 5.02
13130094 13130156 6.66
13130306 13130374 9.10
13131749 13131783 7.79
13132433 13132453 5.11
13135200 13135211 5.06
13136717 13136727 7.27
13137151 13137210 5.27
13137867 13137873 5.23
13138064 13138097 6.14
13138655 13138686 5.61
13139049 13139112 9.36
13142276 13142282 5.27
13142743 13142839 8.98
13143932 13143996 6.23
13144073 13144088 6.16
13144718 13144759 8.28
13145821 13145827 9.17
13147593 13147596 6.92
13148948 13148960 5.80
13151168 13151183 5.25
13151900 13151905 5.48
13153076 13153081 6.49
13153920 13153928 5.79
13155124 13155163 7.75
13155377 13155393 5.98
13155760 13155762 5.17
13156333 13156379 7.16
13156846 13156852 6.22
13157664 13157700 5.45
13157930 13157932 5.17
13157979 13157985 5.27
13158040 13158053 5.67
13159410 13159602 12.29
13165786 13165807 5.91
13166350 13166364 5.45
13167549 13167554 5.48
13167737 13167745 6.75
13167850 13167861 7.05
13170255 13170278 6.43
13171154 13171159 5.48
13171513 13171519 5.27
13177786 13177839 5.74
13178389 13178427 5.07
13178725 13178731 5.27
13178833 13178839 6.22
13179645 13179677 6.46
13180372 13180384 6.84
13181816 13181834 7.46
13181912 13181915 5.96
13182087 13182111 5.27
13183061 13183108 5.08
13183445 13183455 7.27
13184234 13184236 6.13
13185535 13185549 7.36
13185734 13185735 5.39
13186633 13186658 5.95
13186910 13186950 8.46
13188089 13188107 6.55
13189029 13189053 5.27
13193505 13193513 6.79
13194935 13194939 5.70
13195637 13195644 6.01
13196754 13196786 7.35
13197501 13197520 7.34
13197894 13197904 7.27
13200035 13200037 5.17
13200666 13200681 5.24
13201423 13201443 6.13
13201622 13201624 5.17
13201720 13201732 5.85
13202387 13202404 6.72
13202491 13202493 5.17
13202772 13202906 8.43
13205061 13205075 5.45
13205429 13205440 5.14
13206648 13206671 8.39
13206912 13206987 6.68
13208129 13208134 6.49
13208537 13208560 6.38
13209097 13209104 5.05
13213816 13213845 6.96
13214912 13214947 5.71
13215506 13215510 9.60
13216975 13216996 6.81
13217496 13217509 5.68
13217746 13217757 8.09
13218388 13218445 5.75
13220140 13220157 6.72
13220236 13220240 5.70
13221188 13221245 7.74
13221757 13221787 6.83
13221839 13221840 5.39
13222920 13222925 5.48
13227481 13227482 5.39
13227747 13227765 8.41
13227872 13227908 9.40
13228309 13228324 7.15
13229842 13229859 5.76
13231527 13231534 5.05
13232449 13232450 5.39
13232735 13232749 6.46
13233377 13233386 5.54
13234594 13234620 5.79
13238037 13238068 5.62
13238645 13238651 5.27
13239486 13239487 5.39
13240143 13240170 9.43
13240754 13240778 5.22
13241749 13241760 7.10
13241865 13241883 5.56
13242786 13242809 6.47
13243081 13243090 5.62
13245540 13245543 5.91
13246728 13246758 5.79
13246928 13246964 5.40
13248011 13248059 11.50
13249349 13249362 6.62
13251629 13251648 5.34
13252326 13252378 7.83
13254464 13254493 7.06
13254589 13254595 5.27
13254704 13254709 5.48
13256180 13256189 5.57
13257897 13257970 5.21
13258289 13258403 10.92
13258623 13258625 5.17
13258780 13258797 5.77
13260055 13260159 10.21
13261577 13261586 6.58
13262066 13262120 5.44
13262423 13262450 9.39
13262722 13262739 5.76
13265458 13265468 5.36
13266921 13266960 5.81
13267149 13267171 7.60
13269693 13269708 5.28
13269769 13269844 11.51
13270846 13270860 5.46
13272863 13272876 5.67
13279698 13279725 5.51
13280655 13280684 11.00
13282417 13282468 9.13
13283561 13283587 6.73
13283803 13283847 6.64
13284751 13284770 6.28
13284889 13284913 5.17
13285461 13285529 7.33
13286870 13286876 5.27
13288397 13288413 6.02
13289008 13289017 5.54
13289052 13289125 9.02
13289639 13289645 5.27
13290193 13290217 8.12
13290284 13290331 6.04
13290634 13290670 5.48
13290835 13290865 5.84
13290964 13290976 5.88
13291082 13291090 5.79
13291319 13291362 6.89
13291726 13291742 5.98
13294247 13294271 8.12
13295184 13295197 6.67
13297229 13297246 7.77
13299090 13299122 6.40
13299451 13299492 7.42
13302323 13302334 7.05
13302606 13302673 7.45
13304716 13304722 5.27
13305465 13305488 5.42
13306991 13307009 6.55
13307388 13307391 5.91
13308300 13308307 5.05
13309758 13309777 8.29
13309888 13309892 5.70
13313113 13313118 5.48
13314420 13314422 5.17
13315771 13315774 5.91
13318155 13318162 5.05
13318681 13318688 6.02
13320229 13320230 5.39
13321371 13321425 6.39
13321662 13321674 6.90
13322963 13322983 6.08
13323414 13323444 5.84
13324004 13324012 5.75
13324866 13324878 6.89
13326609 13326629 5.13
13328840 13328858 5.54
13328943 13328970 5.57
13329365 13329415 7.34
13330081 13330122 8.36
13331029 13331045 5.02
13334030 13334051 5.87
13336518 13336569 5.18
13336951 13336989 5.07
13337706 13337720 6.41
13339397 13339433 7.49
13341366 13341424 5.57
13342286 13342287 5.39
13342463 13342471 6.79
13343937 13343955 5.60
13345034 13345036 5.17
13345222 13345247 6.96
13347376 13347406 5.87
13349450 13349455 5.48
13350636 13350692 6.06
13351437 13351488 8.99
13352646 13352676 6.78
13353585 13353634 5.61
13354073 13354082 5.57
13356187 13356188 5.39
13356705 13356752 7.98
13357658 13357693 6.66
13357911 13357972 11.76
13358933 13358938 5.48
13359142 13359205 6.50
13359790 13359826 6.49
13360342 13360354 5.98
13360865 13360893 5.35
13362388 13362394 5.27
13362971 13362972 5.39
13365616 13365657 5.41
13366138 13366217 7.74
13367099 13367103 6.65
13369369 13369387 5.54
13370283 13370329 9.15
13371085 13371109 7.17
13371503 13371512 5.57
13371638 13371692 5.39
13372378 13372415 6.24
13373370 13373386 5.98
13374181 13374186 5.49
13374929 13374931 5.17
13375277 13375291 7.41
13381475 13381482 5.11
13383024 13383028 6.65
13384438 13384441 6.92
13386939 13386960 5.85
13387122 13387155 5.14
13388925 13388965 7.60
13389051 13389064 6.68
13391094 13391104 5.36
13392226 13392285 7.26
13392743 13392754 6.11
13392831 13392833 5.17
13393401 13393410 5.59
13393488 13393494 5.31
13394225 13394245 9.03
13394594 13394602 5.79
13394982 13395000 5.54
13396444 13396462 5.51
13397372 13397401 5.14
13397750 13397760 5.36
13399408 13399415 5.10
13400836 13400851 6.24
