Segment Histogram:
20212573 20212574 5.39
20217866 20217875 5.62
20218214 20218227 5.67
20219654 20219681 6.48
20222820 20222939 11.61
20225723 20225746 5.34
20226404 20226415 6.06
20228574 20228575 5.39
20228613 20228779 7.31
20231229 20231240 5.14
20234862 20234916 6.43
20235899 20235958 10.27
20236453 20236455 5.17
20239416 20239485 8.07
20239881 20239890 5.57
20240573 20240575 6.18
20241519 20241521 6.13
20241707 20241767 5.05
20244562 20244629 7.56
20244668 20244685 5.77
20244910 20244916 10.13
20245936 20245973 6.22
20247384 20247388 7.66
20250819 20250838 5.34
20252548 20252588 5.58
20253941 20254051 9.87
20254119 20254148 7.04
20260941 20260995 7.45
20261497 20261511 6.41
20263808 20263815 5.05
20264600 20264608 5.79
20266061 20266072 8.06
20266116 20266205 5.53
20266400 20266432 6.31
20266548 20266577 5.14
20267126 20267154 5.36
20267442 20267461 5.29
20269198 20269212 5.42
20270917 20270940 5.43
20271598 20271652 5.52
20271686 20271705 8.29
20277200 20277204 5.70
20278901 20278955 5.44
20279553 20279582 5.10
20280556 20280616 7.09
20283018 20283023 6.49
20284085 20284092 6.01
20285257 20285280 6.38
20285549 20285591 7.07
20286364 20286365 5.39
20289340 20289342 5.17
20291164 20291178 5.50
20291250 20291320 6.91
20293972 20293991 6.28
20294883 20294914 6.61
20297305 20297363 6.53
20298195 20298239 8.55
20299942 20299955 5.67
20300547 20300560 5.67
20303574 20303589 6.29
20304309 20304317 5.79
20304831 20304849 8.46
20305043 20305053 6.31
20305783 20305796 5.63
20306258 20306291 6.13
20307887 20307902 5.25
20309239 20309270 7.62
20312693 20312771 6.04
20313020 20313074 9.44
20316234 20316246 5.90
20320033 20320042 5.57
20320841 20320962 7.27
20322980 20323009 5.05
20324521 20324577 5.01
20325273 20325306 6.18
20326413 20326433 5.08
20326673 20326703 5.88
20327554 20327564 5.37
20329117 20329164 5.99
20329212 20329241 7.10
20330012 20330018 5.27
20334033 20334037 5.70
20335621 20335639 8.46
20335822 20335854 7.22
20335943 20336000 9.70
20338839 20338847 8.74
20339268 20339396 6.72
20346295 20346322 6.48
20349672 20349685 6.62
20351568 20351582 6.46
20352021 20352052 6.58
20353257 20353267 5.41
20355287 20355303 5.07
20357134 20357136 6.13
20357380 20357443 6.51
20358621 20358639 5.56
20361178 20361207 6.09
20361693 20361699 6.27
20363070 20363090 5.08
20363238 20363261 5.43
20365794 20365832 5.97
20366089 20366112 13.25
20366244 20366279 5.71
20369643 20369726 7.87
20370941 20370947 5.27
20372578 20372580 5.17
20375873 20375937 5.14
20376444 20376473 8.99
20377819 20377859 8.49
20378766 20378774 5.79
20380637 20380661 5.12
20381629 20381679 7.34
20381775 20381846 8.64
20382291 20382295 6.65
20384460 20384492 6.36
20385184 20385224 6.64
20387697 20387722 5.00
20387814 20387854 7.50
20388117 20388129 5.90
20388571 20388625 5.53
20388760 20388767 5.01
20389570 20389589 5.24
20390596 20390622 5.69
20391276 20391310 6.92
20393948 20393964 5.02
20394003 20394054 6.18
20394885 20394933 10.77
20394972 20395001 5.14
20395786 20395798 5.93
20395911 20395945 9.75
20398851 20398934 6.97
20402067 20402108 8.28
20402291 20402310 5.33
20408902 20409003 7.91
20411305 20411325 6.13
20414775 20414800 5.00
20416368 20416374 5.27
20416684 20416749 6.98
20417023 20417029 8.18
20418764 20418800 5.48
20422019 20422027 6.79
20422200 20422207 5.05
20422644 20422676 5.36
20422722 20422791 7.03
20424298 20424323 7.97
20427290 20427316 5.69
20428026 20428027 5.39
20428602 20428628 6.75
20428808 20428858 6.25
20429375 20429381 6.22
20432750 20432756 5.27
20432844 20432875 5.61
20433363 20433390 5.48
20434746 20434771 5.96
20436998 20437020 5.60
20439760 20439783 6.38
20440276 20440310 5.02
20440728 20440751 5.43
20442396 20442402 5.27
20446305 20446368 6.36
20448224 20448247 5.34
20448927 20448948 8.87
20450208 20450229 5.90
20455244 20455258 6.41
20455338 20455352 5.42
20455489 20455499 5.41
20455565 20455578 7.68
20457223 20457231 5.79
20460855 20460861 5.27
20462096 20462151 6.13
20464873 20464900 6.48
20465559 20465573 5.42
20466136 20466254 10.80
20466776 20466870 5.51
20468378 20468422 5.73
20469844 20469906 18.21
20471303 20471325 6.61
20473516 20473574 5.43
20476868 20476888 5.08
20478668 20478672 7.71
20479160 20479190 8.80
20479312 20479325 6.59
20481118 20481142 7.12
20481388 20481476 10.52
20481778 20481810 5.39
20482133 20482141 7.75
20483564 20483577 7.63
20485492 20485505 6.62
20488346 20488354 5.79
20488880 20488947 5.50
20489761 20489836 6.64
20489892 20489918 6.70
20490026 20490041 15.98
20490996 20491036 6.55
20491197 20491226 5.95
20491268 20491297 6.09
20493069 20493071 5.17
20493699 20493704 6.50
20495998 20495999 6.39
20496593 20496602 6.53
20497831 20497835 5.70
20498279 20498421 29.09
20499716 20499722 5.27
20502314 20502353 10.72
20505790 20505810 5.08
20506018 20506044 6.73
20507819 20507881 9.59
20508756 20508759 5.96
20508802 20508816 5.42
20509510 20509528 5.59
20510006 20510015 5.57
20510277 20510305 5.26
20510401 20510412 5.19
20511006 20511047 17.06
20511403 20511419 6.02
20512323 20512334 6.06
20512572 20512603 6.61
20513709 20513725 5.03
20515854 20515912 10.53
20516627 20516643 8.84
20516756 20516773 9.67
20518385 20518389 5.75
20519592 20519600 6.79
20520720 20520738 7.50
20521721 20521750 7.95
20522324 20522564 9.66
20522894 20522905 6.11
20523901 20523903 5.17
20525595 20525622 6.48
20525733 20525779 5.20
20527253 20527346 12.37
20527401 20527429 5.26
20529229 20529251 6.65
20532811 20532822 7.10
20532919 20532974 5.27
20533600 20533601 6.39
20535548 20535555 5.05
20535647 20535656 5.68
20539085 20539193 8.11
20539636 20539672 5.55
20540045 20540053 6.75
20542965 20543005 7.62
20543659 20543675 5.07
20545077 20545086 6.53
20546075 20546095 5.08
20546408 20546410 6.13
20546667 20546733 5.80
20547439 20547516 7.17
20547607 20547676 14.71
20548897 20548924 6.52
20550466 20550554 5.80
20552692 20552706 5.42
20552736 20552764 6.25
20554965 20554971 5.27
20555028 20555047 7.20
20556947 20556961 5.45
20559212 20559214 6.18
20559397 20559425 6.32
20560862 20560949 6.01
20564049 20564197 14.16
20566942 20566943 5.39
20568834 20568880 6.16
20569880 20569905 5.86
20570952 20570984 10.35
20571151 20571159 6.81
20571846 20571849 6.87
20573714 20573815 5.91
20573879 20573913 5.83
20574302 20574330 6.30
20574389 20574409 7.98
20575094 20575347 17.37
20575493 20575528 5.71
20575736 20575772 6.45
20575961 20576005 10.45
20577906 20577913 5.06
20577967 20577977 5.36
20578265 20578508 14.80
20578880 20578881 5.39
20579135 20579157 5.69
20580247 20580333 11.13
20582130 20582135 5.48
20583575 20583620 11.25
20584088 20584124 5.58
20585697 20585703 6.22
20585962 20586048 12.01
20586420 20586462 5.06
20586924 20586931 6.01
20587097 20587123 6.73
20588052 20588090 8.03
20588219 20588229 6.31
20588532 20588662 16.12
20590032 20590128 6.94
20590198 20590255 9.65
20590357 20590358 5.39
20592932 20592976 5.59
20593839 20593848 6.58
20595270 20595299 5.10
20596835 20596905 6.81
20597959 20597987 7.26
20598137 20598187 5.44
20598862 20598875 5.63
20599948 20599985 9.14
20600317 20600322 6.49
20600485 20600488 5.91
20603496 20603501 5.48
20603723 20603797 5.90
20605435 20605451 6.98
20607503 20607613 5.93
20608321 20608340 7.30
20609182 20609207 7.91
20609700 20609719 5.39
20609841 20609876 5.71
20610247 20610259 5.93
20611677 20611709 6.46
20612446 20612482 5.48
20615240 20615259 5.34
20616744 20616813 6.93
20617159 20617258 9.16
20617312 20617375 7.31
20618194 20618201 7.02
20618898 20618932 6.88
20619805 20619833 5.26
20620521 20620532 5.14
20623050 20623051 5.39
20625220 20625262 5.16
20628321 20628381 6.10
20628514 20628542 6.30
20629083 20629093 6.33
20629594 20629603 5.57
20630286 20630296 9.28
20632118 20632163 10.48
20632236 20632324 5.80
20632381 20632424 6.81
20632658 20632683 5.10
20632757 20632819 7.62
20632932 20632935 6.87
20633679 20633720 6.43
20639737 20639738 6.39
20642896 20642930 7.74
20644154 20644185 7.57
20646449 20646481 5.36
20646628 20646647 8.29
20647329 20647331 5.17
20647361 20647365 7.61
20647527 20647561 5.01
20648206 20648274 6.24
20648483 20648504 6.77
20649132 20649161 6.05
20649235 20649279 6.64
20649895 20649935 5.49
20650040 20650135 7.16
20651056 20651057 5.39
20651140 20651154 5.46
20652590 20652591 5.39
20654012 20654056 6.54
20654306 20654325 5.34
20656601 20656602 5.39
20657306 20657329 5.39
20658616 20658645 6.04
20659729 20659759 10.69
20663127 20663147 6.13
20666574 20666747 11.43
20667251 20667262 7.11
20667447 20667479 6.40
20667722 20667731 6.58
20668055 20668062 5.06
20668313 20668317 5.70
20668811 20668839 5.31
20670027 20670031 6.70
20670799 20670816 5.72
20670859 20670908 7.52
20671845 20671879 6.88
20673405 20673415 6.31
20676272 20676309 6.27
20678600 20678647 5.08
20678692 20678714 5.60
20679020 20679055 7.66
20679354 20679442 7.65
20679846 20679866 6.07
20680637 20680699 7.54
20682422 20682442 7.07
20683462 20683464 5.17
20683647 20683692 5.50
20685820 20685865 7.37
20689959 20690023 6.24
20690195 20690199 6.65
20692123 20692156 5.14
20692273 20692307 8.80
20693170 20693184 8.37
20693263 20693270 6.01
20694380 20694396 6.98
20695226 20695312 6.28
20698188 20698198 9.33
20698742 20698749 6.05
20698869 20698896 5.53
20699515 20699539 5.17
20699806 20699827 5.82
20700569 20700583 5.50
20700823 20700849 7.61
20701106 20701113 5.01
20702056 20702062 5.28
20704632 20704650 6.50
20705078 20705138 7.11
20705204 20705213 6.58
20705375 20705404 5.10
20705498 20705520 8.51
20708296 20708311 6.16
20709669 20709684 5.20
20709996 20710090 7.50
20712120 20712131 5.11
20712511 20712547 6.45
20712607 20712648 5.42
20712898 20712930 8.31
20713259 20713262 5.91
20719314 20719341 5.48
20720881 20721038 7.36
20724887 20724898 6.10
20726713 20726725 5.88
20729151 20729165 5.42
20730533 20730542 6.53
20730997 20731022 6.82
20731063 20731150 6.00
20731488 20731489 5.39
20732322 20732333 6.10
20732683 20732712 5.10
20732778 20732825 6.09
20735712 20735723 5.11
20736378 20736396 10.42
20736927 20736952 5.00
20737363 20737369 5.28
20737516 20737593 12.04
20744111 20744118 5.01
20744425 20744426 5.39
20744752 20744778 6.65
20744868 20744918 6.40
20746954 20746996 8.97
20748271 20748296 5.91
20748615 20748645 5.79
20749225 20749280 5.22
20750296 20750298 5.17
20751807 20751830 7.39
20751878 20751921 7.86
20753273 20753293 6.03
20753459 20753462 7.87
20756245 20756299 8.26
20756450 20756478 5.26
20757102 20757130 5.31
20758386 20758389 5.96
20759556 20759562 7.23
20762381 20762402 6.81
20762679 20762698 8.29
20764766 20764826 6.05
20765583 20765590 5.05
20765913 20766004 7.06
20767516 20767519 7.87
20767673 20767677 5.70
20767945 20767972 5.48
20769198 20769229 6.61
20769779 20769814 6.72
20771698 20771703 5.48
20772425 20772439 7.41
20772652 20772668 5.03
20772958 20772971 5.73
20773310 20773326 6.02
20775117 20775128 5.20
20775222 20775261 7.86
20775353 20775405 5.92
20778007 20778013 6.22
20778955 20778971 5.98
20781316 20781346 8.69
20783643 20783711 6.32
20784558 20784593 5.76
20785241 20785268 6.43
20786993 20787018 7.95
20788596 20788655 7.27
20791597 20791606 5.59
20791923 20791935 8.80
20792797 20792817 5.17
20794227 20794229 5.17
20794564 20794579 6.16
20795894 20795904 5.36
20796809 20796876 9.36
20797370 20797428 5.53
20797764 20797789 9.77
20800758 20800759 5.39
20800992 20801042 8.31
20801223 20801225 6.13
20802549 20802576 7.49
20805725 20805776 5.08
20806491 20806498 5.05
20808251 20808303 10.77
20808610 20808613 6.92
20811212 20811248 5.55
20811339 20811350 5.11
20813216 20813217 5.39
20816323 20816329 5.28
20817268 20817283 5.25
20817403 20817405 5.17
20820545 20820551 5.27
20822311 20822355 5.68
20823043 20823059 5.03
20823532 20823548 6.98
20824310 20824388 6.99
20826320 20826341 5.87
20826624 20826764 6.05
20828212 20828225 6.64
20828321 20828328 6.01
20828399 20828409 6.31
20828725 20828785 7.95
20830489 20830535 8.12
20831815 20831842 11.39
20831977 20832010 6.23
20832431 20832443 5.93
20832557 20832568 5.06
20832617 20832643 5.65
20833323 20833343 6.08
20834168 20834174 5.27
20835150 20835172 10.56
20836305 20836411 7.70
20837567 20837596 5.10
20838676 20838696 6.07
20841993 20842008 5.25
20842776 20842824 5.78
20843533 20843614 7.45
20843693 20843714 5.95
20844308 20844365 8.73
20844440 20844508 11.14
20845564 20845595 8.49
20845695 20845733 5.07
20846090 20846105 5.20
20846934 20847001 6.54
20848003 20848030 5.43
20849223 20849228 5.45
20850340 20850361 6.91
20850913 20850924 5.14
20851911 20852014 5.48
20852772 20852799 7.47
20853658 20853712 5.44
20853956 20854053 6.82
20854166 20854173 5.05
20859530 20859543 19.27
20860428 20860457 7.01
20860743 20860807 5.18
20861893 20861908 5.28
20862180 20862193 5.67
20864794 20864810 5.94
20865124 20865153 6.00
20867594 20867610 5.03
20869777 20869781 5.70
20870132 20870258 5.25
20871394 20871398 5.70
20871888 20871909 6.81
20872496 20872521 5.05
20872844 20872845 5.39
20873119 20873123 6.70
20873175 20873188 6.64
20874159 20874170 6.10
20874405 20874416 8.06
20875781 20875797 5.08
20879167 20879191 5.27
20880605 20880660 9.27
20880830 20881033 11.81
20881310 20881347 5.28
20884204 20884235 5.62
20884362 20884403 7.27
20885127 20885155 8.13
20886169 20886173 5.70
20886623 20886709 6.23
20895275 20895291 6.98
20895410 20895552 12.49
20895780 20895810 7.80
20898609 20898640 5.67
20902122 20902142 5.03
20905418 20905428 6.33
20905730 20905737 5.97
20906292 20906325 10.09
20908295 20908320 11.87
20910152 20910181 6.05
20911372 20911426 6.44
20913693 20913740 7.86
20914263 20914282 5.34
20915446 20915466 6.99
20915668 20915696 12.07
20920055 20920100 9.42
20920182 20920196 5.42
20921257 20921267 5.36
20921600 20921610 5.37
20921698 20921710 9.80
20922050 20922084 8.84
20922184 20922207 6.44
20924679 20924735 7.97
20926945 20926989 5.67
20927262 20927271 5.57
20927905 20927963 6.62
20928774 20928812 8.97
20931244 20931264 6.17
20934616 20934667 5.08
20936138 20936143 5.48
20938132 20938151 5.29
20938666 20938678 7.79
20939021 20939079 6.44
20939613 20939639 8.69
20942055 20942076 6.81
20943499 20943568 6.02
20945676 20945701 5.05
20946300 20946333 6.19
20947142 20947166 5.25
20947583 20947606 5.43
20947697 20947715 6.56
20949262 20949265 5.97
20949479 20949500 6.81
20949971 20949984 6.68
20951423 20951438 5.20
20951632 20951652 7.09
20951726 20951740 10.36
20953238 20953246 5.85
20954223 20954230 6.02
20954834 20954877 6.84
20955225 20955263 5.02
20955809 20955858 5.56
20956420 20956447 5.48
20956581 20956584 5.91
20956681 20956703 5.60
20957766 20957820 19.08
20959608 20959618 5.37
20963744 20963776 5.31
20966004 20966019 11.07
20966475 20966503 6.17
20967702 20967709 6.02
20970697 20970725 5.30
20972394 20972398 5.70
20972489 20972524 5.62
20972729 20972767 8.93
20973276 20973317 7.37
20973690 20973783 15.41
20974566 20974580 6.46
20974852 20974854 5.17
20974991 20974994 5.91
20975418 20975453 6.67
20976416 20976449 5.14
20977081 20977114 8.10
20977271 20977287 5.02
20977703 20977743 8.51
20978248 20978256 5.80
20980576 20980612 7.51
20983924 20983932 7.75
20984045 20984068 6.29
20984740 20984761 5.82
20986986 20986988 5.17
20987821 20987828 7.97
20988102 20988164 12.40
20991049 20991074 5.00
20991556 20991557 5.39
20991813 20991890 11.03
20992008 20992010 5.17
20993930 20993932 5.17
20995845 20995864 6.25
20997832 20997882 9.30
20998018 20998047 5.05
20998724 20998753 24.51
21000161 21000167 5.27
21001612 21001721 6.09
21001982 21002007 5.00
21002939 21003013 8.82
21006665 21006689 6.22
21006855 21006902 7.04
21007573 21007578 5.48
21011332 21011334 5.17
21013346 21013416 6.77
21013719 21013722 10.82
21015033 21015044 6.10
21015627 21015703 5.47
21016136 21016152 5.03
21017831 21017853 5.70
21018466 21018468 5.17
21021837 21021940 5.48
21023632 21023670 6.07
21025147 21025186 5.95
21026210 21026220 6.31
21026599 21026607 6.79
21026699 21026735 13.23
21026935 21026937 6.13
21027441 21027459 5.54
21029308 21029379 7.64
21031843 21031867 5.22
21032222 21032367 7.03
21032863 21032872 5.54
21033507 21033510 6.92
21034910 21034948 5.11
21035322 21035343 6.81
21035921 21035932 6.11
21036636 21036664 5.36
21036942 21036968 6.69
21038822 21038824 5.17
21038925 21038953 7.13
21039613 21039617 6.65
21039725 21039750 5.99
21039964 21039970 5.27
21040131 21040132 5.39
21040543 21040559 5.03
21041833 21041849 5.03
21045318 21045375 7.71
21045490 21045526 7.46
21045587 21045631 9.64
21045699 21045841 7.63
21046288 21046307 6.25
21047683 21047800 6.28
21051906 21051911 6.44
21053146 21053170 6.17
21054258 21054300 11.97
21054487 21054507 7.99
21054650 21054687 5.18
21054789 21054804 8.15
21054892 21054941 6.66
21056692 21056714 6.74
21056915 21056932 5.72
21057206 21057224 6.42
21059086 21059092 5.31
21060538 21060542 7.61
21061231 21061233 6.13
21062251 21062260 6.58
21064146 21064165 5.29
21065627 21065634 5.06
21066854 21066872 5.51
21069329 21069372 5.80
21070788 21070819 7.58
21075495 21075526 5.57
21075660 21075682 7.60
21075903 21075953 16.08
21076867 21076897 7.80
21077787 21077836 5.56
21078272 21078292 7.07
21078614 21078622 6.75
21079080 21079091 6.06
21081517 21081541 5.22
21083383 21083429 8.19
21085528 21085543 8.16
21085678 21085682 5.70
21086295 21086300 7.39
21088524 21088580 7.91
21089682 21089707 8.86
21090035 21090102 7.41
21090371 21090375 5.70
21091806 21091848 8.07
21091961 21092003 5.16
21102595 21102664 6.93
21102764 21102796 9.31
21104005 21104034 8.00
21104928 21104981 5.65
21106172 21106184 12.72
21108938 21109030 8.79
21109109 21109128 6.33
21109715 21109734 5.34
21110208 21110241 5.24
21112825 21112885 6.10
21114848 21114856 5.79
21116796 21116813 6.73
21118167 21118221 5.49
21118437 21118452 5.15
21120816 21120896 9.48
21123566 21123605 5.81
21125137 21125143 6.23
21127531 21127573 6.16
21127843 21127846 5.91
21128855 21128877 5.64
21129922 21129989 5.50
21130092 21130095 5.91
21131538 21131556 5.54
21131845 21131859 16.20
21132667 21132688 6.81
21133359 21133364 6.44
21135873 21135883 7.27
21136420 21136436 6.94
21136690 21136691 6.39
21139320 21139321 5.39
21142646 21142647 5.39
21142784 21142786 6.13
21143754 21143794 5.59
21144619 21144623 5.70
21145484 21145496 5.93
21145586 21145633 5.04
21147499 21147534 5.76
21149933 21149974 5.47
21150221 21150265 10.53
21152348 21152371 5.39
21153142 21153188 5.20
21154401 21154412 6.10
